id_prov;prov;var1;var2;svar1;svar2;value;value_abs;covar
86;Santiago del Estero;H__07_02_PORC;P__09_02_PORC;Sin revestimiento interior o cielorraso del techo PORC;Primario PORC;0.845;0.845;435.179
86;Santiago del Estero;H__07_02_PORC;P__09_04_PORC;Sin revestimiento interior o cielorraso del techo PORC;Secundario PORC;-0.810;0.810;-242.915
86;Santiago del Estero;H__07_02_PORC;P__12_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Si tiliza computadora PORC;-0.832;0.832;-461.401
86;Santiago del Estero;H__07_02_PORC;V__INCALCONS_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;-0.887;0.887;-563.041
86;Santiago del Estero;H__07_02_PORC;V__INMAT_04_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad 4 PORC;0.833;0.833;638.755
86;Santiago del Estero;H__07_02_PORC;V__INMAT_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;-0.911;0.911;-573.799
86;Santiago del Estero;H__11_02_PORC;P__12_02_PORC;No tiene cadena y mochila en el baño PORC;No utiliza computadora PORC;0.843;0.843;466.272
86;Santiago del Estero;H__11_02_PORC;V__INCALSERV_03_PORC;No tiene cadena y mochila en el baño PORC;Calidad de Servicios BasicosInsuficiente PORC;0.872;0.872;741.759
86;Santiago del Estero;H__11_02_PORC;V__INCALCONS_03_PORC;No tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;0.908;0.908;782.867
86;Santiago del Estero;H__11_02_PORC;P__09_02_PORC;No tiene cadena y mochila en el baño PORC;Primario PORC;0.842;0.842;435.863
86;Santiago del Estero;H__11_02_PORC;P__09_04_PORC;No tiene cadena y mochila en el baño PORC;Secundario PORC;-0.832;0.832;-250.469
86;Santiago del Estero;H__11_02_PORC;P__12_01_PORC;No tiene cadena y mochila en el baño PORC;Si tiliza computadora PORC;-0.852;0.852;-474.406
86;Santiago del Estero;H__11_02_PORC;V__INCALCONS_01_PORC;No tiene cadena y mochila en el baño PORC;Calidad constructiva Satisfactoria PORC;-0.862;0.862;-549.916
86;Santiago del Estero;H__11_02_PORC;V__INMAT_01_PORC;No tiene cadena y mochila en el baño PORC;Calidad 1 PORC;-0.849;0.849;-537.400
86;Santiago del Estero;H__05_01_PORC;V__URP_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Area Urbano PORC;0.817;0.817;1389.236
86;Santiago del Estero;H__05_01_PORC;P__12_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;No utiliza computadora PORC;-0.889;0.889;-614.742
86;Santiago del Estero;H__05_01_PORC;V__INCALSERV_03_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.903;0.903;-958.706
86;Santiago del Estero;H__05_01_PORC;V__INCALCONS_03_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Insuficiente PORC;-0.937;0.937;-1009.272
86;Santiago del Estero;H__05_01_PORC;P__09_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Primario PORC;-0.885;0.885;-572.219
86;Santiago del Estero;H__05_01_PORC;P__09_04_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Secundario PORC;0.892;0.892;335.495
86;Santiago del Estero;H__05_01_PORC;P__12_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Si tiliza computadora PORC;0.935;0.935;650.556
86;Santiago del Estero;H__05_01_PORC;P__09_06_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Superior no universitario PORC;0.857;0.857;137.222
86;Santiago del Estero;H__05_01_PORC;V__INCALCONS_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Satisfactoria PORC;0.937;0.937;746.966
86;Santiago del Estero;H__05_01_PORC;V__INMAT_04_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad 4 PORC;-0.824;0.824;-793.514
86;Santiago del Estero;H__05_01_PORC;V__INMAT_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad 1 PORC;0.943;0.943;745.715
86;Santiago del Estero;H__19B_02_PORC;P__12_02_PORC;Sin computadora PORC;No utiliza computadora PORC;0.939;0.939;374.994
86;Santiago del Estero;H__19B_02_PORC;V__INCALSERV_03_PORC;Sin computadora PORC;Calidad de Servicios BasicosInsuficiente PORC;0.843;0.843;517.444
86;Santiago del Estero;H__19B_02_PORC;V__INCALCONS_03_PORC;Sin computadora PORC;Calidad constructiva Insuficiente PORC;0.864;0.864;537.423
86;Santiago del Estero;H__19B_02_PORC;P__09_02_PORC;Sin computadora PORC;Primario PORC;0.912;0.912;340.902
86;Santiago del Estero;H__19B_02_PORC;P__12_01_PORC;Sin computadora PORC;Si tiliza computadora PORC;-0.909;0.909;-365.522
86;Santiago del Estero;H__19B_02_PORC;P__09_06_PORC;Sin computadora PORC;Superior no universitario PORC;-0.855;0.855;-79.221
86;Santiago del Estero;H__19B_02_PORC;P__09_07_PORC;Sin computadora PORC;Universitario PORC;-0.828;0.828;-108.528
86;Santiago del Estero;H__19B_02_PORC;V__INCALCONS_01_PORC;Sin computadora PORC;Calidad constructiva Satisfactoria PORC;-0.874;0.874;-402.435
86;Santiago del Estero;H__19B_02_PORC;V__INMAT_01_PORC;Sin computadora PORC;Calidad 1 PORC;-0.855;0.855;-390.644
86;Santiago del Estero;H__14_01_PORC;P__09_07_PORC;Gas de red PORC;Universitario PORC;0.835;0.835;168.264
86;Santiago del Estero;V__01_02_PORC;H__06_07_PORC;Rancho PORC;Caña, palma, tabla o paja con o sin barro PORC;0.950;0.950;679.970
86;Santiago del Estero;V__01_02_PORC;H__14_06_PORC;Rancho PORC;Leña o carbón PORC;0.859;0.859;755.343
86;Santiago del Estero;V__01_02_PORC;H__05_03_PORC;Rancho PORC;Tierra o ladrillo suelto PORC;0.929;0.929;764.808
86;Santiago del Estero;H__19B_01_PORC;P__12_02_PORC;Con computadora PORC;No utiliza computadora PORC;-0.910;0.910;-355.149
86;Santiago del Estero;H__19B_01_PORC;V__INCALSERV_03_PORC;Con computadora PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.838;0.838;-503.007
86;Santiago del Estero;H__19B_01_PORC;V__INCALCONS_03_PORC;Con computadora PORC;Calidad constructiva Insuficiente PORC;-0.862;0.862;-524.032
86;Santiago del Estero;H__19B_01_PORC;P__09_02_PORC;Con computadora PORC;Primario PORC;-0.893;0.893;-326.118
86;Santiago del Estero;H__19B_01_PORC;P__09_04_PORC;Con computadora PORC;Secundario PORC;0.825;0.825;175.158
86;Santiago del Estero;H__19B_01_PORC;P__12_01_PORC;Con computadora PORC;Si tiliza computadora PORC;0.948;0.948;372.529
86;Santiago del Estero;H__19B_01_PORC;P__09_06_PORC;Con computadora PORC;Superior no universitario PORC;0.892;0.892;80.672
86;Santiago del Estero;H__19B_01_PORC;P__09_07_PORC;Con computadora PORC;Universitario PORC;0.856;0.856;109.629
86;Santiago del Estero;H__19B_01_PORC;V__INCALCONS_01_PORC;Con computadora PORC;Calidad constructiva Satisfactoria PORC;0.909;0.909;409.228
86;Santiago del Estero;H__19B_01_PORC;V__INMAT_01_PORC;Con computadora PORC;Calidad 1 PORC;0.892;0.892;398.419
86;Santiago del Estero;P__12_01_PORC;H__11_01_PORC;Si tiliza computadora PORC;Si tiene cadena y mochila en el baño PORC;0.901;0.901;654.607
86;Santiago del Estero;P__12_01_PORC;V__INCALSERV_03_PORC;Si tiliza computadora PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.872;0.872;-551.427
86;Santiago del Estero;P__12_01_PORC;V__INCALCONS_03_PORC;Si tiliza computadora PORC;Calidad constructiva Insuficiente PORC;-0.889;0.889;-569.870
86;Santiago del Estero;P__12_01_PORC;H__19D_02_PORC;Si tiliza computadora PORC;Sin teléfono de línea PORC;-0.877;0.877;-446.716
86;Santiago del Estero;P__12_01_PORC;H__07_02_PORC;Si tiliza computadora PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.832;0.832;-461.401
86;Santiago del Estero;P__12_01_PORC;H__11_02_PORC;Si tiliza computadora PORC;No tiene cadena y mochila en el baño PORC;-0.852;0.852;-474.406
86;Santiago del Estero;P__12_01_PORC;H__05_01_PORC;Si tiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.935;0.935;650.556
86;Santiago del Estero;P__12_01_PORC;H__19B_02_PORC;Si tiliza computadora PORC;Sin computadora PORC;-0.909;0.909;-365.522
86;Santiago del Estero;P__12_01_PORC;H__19B_01_PORC;Si tiliza computadora PORC;Con computadora PORC;0.948;0.948;372.529
86;Santiago del Estero;P__12_01_PORC;H__07_01_PORC;Si tiliza computadora PORC;Con revestimiento interior o cielorraso del techo PORC;0.846;0.846;468.407
86;Santiago del Estero;P__12_01_PORC;V__INCALCONS_01_PORC;Si tiliza computadora PORC;Calidad constructiva Satisfactoria PORC;0.916;0.916;434.399
86;Santiago del Estero;P__12_01_PORC;H__19D_01_PORC;Si tiliza computadora PORC;Con teléfono de línea PORC;0.903;0.903;453.722
86;Santiago del Estero;P__12_01_PORC;H__08_01_PORC;Si tiliza computadora PORC;Por cañeria dentro de la vivienda PORC;0.905;0.905;686.035
86;Santiago del Estero;P__12_01_PORC;V__INMAT_01_PORC;Si tiliza computadora PORC;Calidad 1 PORC;0.900;0.900;423.934
86;Santiago del Estero;V__INCALSERV_01_PORC;H__12_01_PORC;Calidad de Servicios Basicos Satisfactorio PORC;A red publica (cloaca) PORC;0.961;0.961;824.717
86;Santiago del Estero;P__09_06_PORC;H__11_01_PORC;Superior no universitario PORC;Si tiene cadena y mochila en el baño PORC;0.832;0.832;139.205
86;Santiago del Estero;P__09_06_PORC;V__INCALSERV_03_PORC;Superior no universitario PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.819;0.819;-119.186
86;Santiago del Estero;P__09_06_PORC;V__INCALCONS_03_PORC;Superior no universitario PORC;Calidad constructiva Insuficiente PORC;-0.818;0.818;-120.655
86;Santiago del Estero;P__09_06_PORC;H__19D_02_PORC;Superior no universitario PORC;Sin teléfono de línea PORC;-0.838;0.838;-98.213
86;Santiago del Estero;P__09_06_PORC;H__05_01_PORC;Superior no universitario PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.857;0.857;137.222
86;Santiago del Estero;P__09_06_PORC;H__19B_02_PORC;Superior no universitario PORC;Sin computadora PORC;-0.855;0.855;-79.221
86;Santiago del Estero;P__09_06_PORC;H__19B_01_PORC;Superior no universitario PORC;Con computadora PORC;0.892;0.892;80.672
86;Santiago del Estero;P__09_06_PORC;V__INCALCONS_01_PORC;Superior no universitario PORC;Calidad constructiva Satisfactoria PORC;0.856;0.856;93.519
86;Santiago del Estero;P__09_06_PORC;H__19D_01_PORC;Superior no universitario PORC;Con teléfono de línea PORC;0.862;0.862;99.664
86;Santiago del Estero;P__09_06_PORC;H__08_01_PORC;Superior no universitario PORC;Por cañeria dentro de la vivienda PORC;0.837;0.837;146.077
86;Santiago del Estero;P__09_06_PORC;V__INMAT_01_PORC;Superior no universitario PORC;Calidad 1 PORC;0.839;0.839;90.994
86;Santiago del Estero;P__09_07_PORC;H__19D_02_PORC;Universitario PORC;Sin teléfono de línea PORC;-0.810;0.810;-134.350
86;Santiago del Estero;P__09_07_PORC;H__19B_02_PORC;Universitario PORC;Sin computadora PORC;-0.828;0.828;-108.528
86;Santiago del Estero;P__09_07_PORC;H__14_01_PORC;Universitario PORC;Gas de red PORC;0.835;0.835;168.264
86;Santiago del Estero;P__09_07_PORC;H__19B_01_PORC;Universitario PORC;Con computadora PORC;0.856;0.856;109.629
86;Santiago del Estero;P__09_07_PORC;H__19D_01_PORC;Universitario PORC;Con teléfono de línea PORC;0.828;0.828;135.451
86;Santiago del Estero;H__12_02_PORC;V__INCALSERV_02_PORC;A cámara séptica y pozo ciego PORC;Calidad de Servicios Basicos Basico PORC;0.921;0.921;544.144
86;Santiago del Estero;H__07_01_PORC;P__12_02_PORC;Con revestimiento interior o cielorraso del techo PORC;No utiliza computadora PORC;-0.801;0.801;-440.144
86;Santiago del Estero;H__07_01_PORC;V__INCALSERV_03_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.824;0.824;-696.064
86;Santiago del Estero;H__07_01_PORC;V__INCALCONS_03_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad constructiva Insuficiente PORC;-0.859;0.859;-735.381
86;Santiago del Estero;H__07_01_PORC;P__09_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Primario PORC;-0.818;0.818;-420.395
86;Santiago del Estero;H__07_01_PORC;P__09_04_PORC;Con revestimiento interior o cielorraso del techo PORC;Secundario PORC;0.827;0.827;247.452
86;Santiago del Estero;H__07_01_PORC;P__12_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Si tiliza computadora PORC;0.846;0.846;468.407
86;Santiago del Estero;H__07_01_PORC;V__INCALCONS_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;0.899;0.899;569.835
86;Santiago del Estero;H__07_01_PORC;V__INMAT_04_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad 4 PORC;-0.825;0.825;-631.598
86;Santiago del Estero;H__07_01_PORC;V__INMAT_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;0.924;0.924;581.574
86;Santiago del Estero;V__URP_03_PORC;H__14_06_PORC;Area Rural disperso PORC;Leña o carbón PORC;0.839;0.839;1306.743
86;Santiago del Estero;V__URP_03_PORC;H__11_01_PORC;Area Rural disperso PORC;Si tiene cadena y mochila en el baño PORC;-0.810;0.810;-1358.399
86;Santiago del Estero;V__URP_03_PORC;H__09_01_PORC;Area Rural disperso PORC;Red pública PORC;-0.840;0.840;-1709.134
86;Santiago del Estero;V__URP_03_PORC;H__05_03_PORC;Area Rural disperso PORC;Tierra o ladrillo suelto PORC;0.816;0.816;1187.744
86;Santiago del Estero;V__URP_03_PORC;H__08_01_PORC;Area Rural disperso PORC;Por cañeria dentro de la vivienda PORC;-0.812;0.812;-1421.655
86;Santiago del Estero;V__INCALCONS_01_PORC;H__11_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiene cadena y mochila en el baño PORC;0.917;0.917;762.878
86;Santiago del Estero;V__INCALCONS_01_PORC;P__12_02_PORC;Calidad constructiva Satisfactoria PORC;No utiliza computadora PORC;-0.872;0.872;-410.922
86;Santiago del Estero;V__INCALCONS_01_PORC;P__09_02_PORC;Calidad constructiva Satisfactoria PORC;Primario PORC;-0.874;0.874;-384.988
86;Santiago del Estero;V__INCALCONS_01_PORC;H__19D_02_PORC;Calidad constructiva Satisfactoria PORC;Sin teléfono de línea PORC;-0.877;0.877;-511.406
86;Santiago del Estero;V__INCALCONS_01_PORC;P__09_04_PORC;Calidad constructiva Satisfactoria PORC;Secundario PORC;0.865;0.865;221.809
86;Santiago del Estero;V__INCALCONS_01_PORC;H__07_02_PORC;Calidad constructiva Satisfactoria PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.887;0.887;-563.041
86;Santiago del Estero;V__INCALCONS_01_PORC;H__11_02_PORC;Calidad constructiva Satisfactoria PORC;No tiene cadena y mochila en el baño PORC;-0.862;0.862;-549.916
86;Santiago del Estero;V__INCALCONS_01_PORC;H__05_01_PORC;Calidad constructiva Satisfactoria PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.937;0.937;746.966
86;Santiago del Estero;V__INCALCONS_01_PORC;H__19B_02_PORC;Calidad constructiva Satisfactoria PORC;Sin computadora PORC;-0.874;0.874;-402.435
86;Santiago del Estero;V__INCALCONS_01_PORC;H__19B_01_PORC;Calidad constructiva Satisfactoria PORC;Con computadora PORC;0.909;0.909;409.228
86;Santiago del Estero;V__INCALCONS_01_PORC;P__12_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiliza computadora PORC;0.916;0.916;434.399
86;Santiago del Estero;V__INCALCONS_01_PORC;P__09_06_PORC;Calidad constructiva Satisfactoria PORC;Superior no universitario PORC;0.856;0.856;93.519
86;Santiago del Estero;V__INCALCONS_01_PORC;H__07_01_PORC;Calidad constructiva Satisfactoria PORC;Con revestimiento interior o cielorraso del techo PORC;0.899;0.899;569.835
86;Santiago del Estero;V__INCALCONS_01_PORC;H__19D_01_PORC;Calidad constructiva Satisfactoria PORC;Con teléfono de línea PORC;0.901;0.901;518.199
86;Santiago del Estero;V__INCALCONS_01_PORC;H__08_01_PORC;Calidad constructiva Satisfactoria PORC;Por cañeria dentro de la vivienda PORC;0.922;0.922;800.600
86;Santiago del Estero;H__19D_01_PORC;P__12_02_PORC;Con teléfono de línea PORC;No utiliza computadora PORC;-0.860;0.860;-429.286
86;Santiago del Estero;H__19D_01_PORC;V__INCALSERV_03_PORC;Con teléfono de línea PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.809;0.809;-620.569
86;Santiago del Estero;H__19D_01_PORC;V__INCALCONS_03_PORC;Con teléfono de línea PORC;Calidad constructiva Insuficiente PORC;-0.818;0.818;-635.504
86;Santiago del Estero;H__19D_01_PORC;P__09_02_PORC;Con teléfono de línea PORC;Primario PORC;-0.861;0.861;-401.757
86;Santiago del Estero;H__19D_01_PORC;P__09_04_PORC;Con teléfono de línea PORC;Secundario PORC;0.819;0.819;222.290
86;Santiago del Estero;H__19D_01_PORC;P__12_01_PORC;Con teléfono de línea PORC;Si tiliza computadora PORC;0.903;0.903;453.722
86;Santiago del Estero;H__19D_01_PORC;P__09_06_PORC;Con teléfono de línea PORC;Superior no universitario PORC;0.862;0.862;99.664
86;Santiago del Estero;H__19D_01_PORC;P__09_07_PORC;Con teléfono de línea PORC;Universitario PORC;0.828;0.828;135.451
86;Santiago del Estero;H__19D_01_PORC;V__INCALCONS_01_PORC;Con teléfono de línea PORC;Calidad constructiva Satisfactoria PORC;0.901;0.901;518.199
86;Santiago del Estero;H__19D_01_PORC;V__INMAT_01_PORC;Con teléfono de línea PORC;Calidad 1 PORC;0.881;0.881;503.178
86;Santiago del Estero;H__08_01_PORC;V__URP_01_PORC;Por cañeria dentro de la vivienda PORC;Area Urbano PORC;0.836;0.836;1548.093
86;Santiago del Estero;H__08_01_PORC;P__12_02_PORC;Por cañeria dentro de la vivienda PORC;No utiliza computadora PORC;-0.861;0.861;-648.368
86;Santiago del Estero;H__08_01_PORC;V__INCALSERV_03_PORC;Por cañeria dentro de la vivienda PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.918;0.918;-1061.992
86;Santiago del Estero;H__08_01_PORC;V__INCALCONS_03_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Insuficiente PORC;-0.953;0.953;-1118.255
86;Santiago del Estero;H__08_01_PORC;P__09_02_PORC;Por cañeria dentro de la vivienda PORC;Primario PORC;-0.884;0.884;-622.578
86;Santiago del Estero;H__08_01_PORC;P__09_04_PORC;Por cañeria dentro de la vivienda PORC;Secundario PORC;0.897;0.897;367.492
86;Santiago del Estero;H__08_01_PORC;P__12_01_PORC;Por cañeria dentro de la vivienda PORC;Si tiliza computadora PORC;0.905;0.905;686.035
86;Santiago del Estero;H__08_01_PORC;P__09_06_PORC;Por cañeria dentro de la vivienda PORC;Superior no universitario PORC;0.837;0.837;146.077
86;Santiago del Estero;H__08_01_PORC;V__URP_03_PORC;Por cañeria dentro de la vivienda PORC;Area Rural disperso PORC;-0.812;0.812;-1421.655
86;Santiago del Estero;H__08_01_PORC;V__INCALCONS_01_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Satisfactoria PORC;0.922;0.922;800.600
86;Santiago del Estero;H__08_01_PORC;V__INMAT_04_PORC;Por cañeria dentro de la vivienda PORC;Calidad 4 PORC;-0.844;0.844;-885.302
86;Santiago del Estero;H__08_01_PORC;V__INMAT_01_PORC;Por cañeria dentro de la vivienda PORC;Calidad 1 PORC;0.914;0.914;787.347
86;Santiago del Estero;V__INMAT_04_PORC;H__06_07_PORC;Calidad 4 PORC;Caña, palma, tabla o paja con o sin barro PORC;0.936;0.936;710.294
86;Santiago del Estero;V__INMAT_04_PORC;H__14_06_PORC;Calidad 4 PORC;Leña o carbón PORC;0.926;0.926;863.894
86;Santiago del Estero;V__INMAT_04_PORC;H__11_01_PORC;Calidad 4 PORC;Si tiene cadena y mochila en el baño PORC;-0.858;0.858;-863.009
86;Santiago del Estero;V__INMAT_04_PORC;H__05_03_PORC;Calidad 4 PORC;Tierra o ladrillo suelto PORC;0.983;0.983;858.140
86;Santiago del Estero;V__INMAT_04_PORC;H__12_04_PORC;Calidad 4 PORC;A hoyo, excavación en la tierra, etc. PORC;0.809;0.809;424.398
86;Santiago del Estero;V__INMAT_04_PORC;H__07_02_PORC;Calidad 4 PORC;Sin revestimiento interior o cielorraso del techo PORC;0.833;0.833;638.755
86;Santiago del Estero;V__INMAT_04_PORC;H__05_01_PORC;Calidad 4 PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.824;0.824;-793.514
86;Santiago del Estero;V__INMAT_04_PORC;H__07_01_PORC;Calidad 4 PORC;Con revestimiento interior o cielorraso del techo PORC;-0.825;0.825;-631.598
86;Santiago del Estero;V__INMAT_04_PORC;H__08_01_PORC;Calidad 4 PORC;Por cañeria dentro de la vivienda PORC;-0.844;0.844;-885.302
86;Santiago del Estero;V__INMAT_01_PORC;H__11_01_PORC;Calidad 1 PORC;Si tiene cadena y mochila en el baño PORC;0.912;0.912;753.076
86;Santiago del Estero;V__INMAT_01_PORC;P__12_02_PORC;Calidad 1 PORC;No utiliza computadora PORC;-0.854;0.854;-399.525
86;Santiago del Estero;V__INMAT_01_PORC;P__09_02_PORC;Calidad 1 PORC;Primario PORC;-0.862;0.862;-376.885
86;Santiago del Estero;V__INMAT_01_PORC;H__19D_02_PORC;Calidad 1 PORC;Sin teléfono de línea PORC;-0.856;0.856;-495.403
86;Santiago del Estero;V__INMAT_01_PORC;P__09_04_PORC;Calidad 1 PORC;Secundario PORC;0.861;0.861;219.202
86;Santiago del Estero;V__INMAT_01_PORC;H__07_02_PORC;Calidad 1 PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.911;0.911;-573.799
86;Santiago del Estero;V__INMAT_01_PORC;H__11_02_PORC;Calidad 1 PORC;No tiene cadena y mochila en el baño PORC;-0.849;0.849;-537.400
86;Santiago del Estero;V__INMAT_01_PORC;H__05_01_PORC;Calidad 1 PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.943;0.943;745.715
86;Santiago del Estero;V__INMAT_01_PORC;H__19B_02_PORC;Calidad 1 PORC;Sin computadora PORC;-0.855;0.855;-390.644
86;Santiago del Estero;V__INMAT_01_PORC;H__19B_01_PORC;Calidad 1 PORC;Con computadora PORC;0.892;0.892;398.419
86;Santiago del Estero;V__INMAT_01_PORC;P__12_01_PORC;Calidad 1 PORC;Si tiliza computadora PORC;0.900;0.900;423.934
86;Santiago del Estero;V__INMAT_01_PORC;P__09_06_PORC;Calidad 1 PORC;Superior no universitario PORC;0.839;0.839;90.994
86;Santiago del Estero;V__INMAT_01_PORC;H__07_01_PORC;Calidad 1 PORC;Con revestimiento interior o cielorraso del techo PORC;0.924;0.924;581.574
86;Santiago del Estero;V__INMAT_01_PORC;H__19D_01_PORC;Calidad 1 PORC;Con teléfono de línea PORC;0.881;0.881;503.178
86;Santiago del Estero;V__INMAT_01_PORC;H__08_01_PORC;Calidad 1 PORC;Por cañeria dentro de la vivienda PORC;0.914;0.914;787.347
26;Chubut;H__TOTPERS_01_PORC;P__01_03_PORC;1 persona en el hogar PORC;Hijo(a) / Hijastro(a) PORC;-0.814;0.814;-180.799
26;Chubut;H__12_01_PORC;V__INCALSERV_03_PORC;A red publica (cloaca) PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.812;0.812;-811.422
26;Chubut;H__12_01_PORC;V__INCALSERV_01_PORC;A red publica (cloaca) PORC;Calidad de Servicios Basicos Satisfactorio PORC;0.982;0.982;1594.886
26;Chubut;V__URP_01_PORC;H__09_01_PORC;Area Urbano PORC;Red pública PORC;0.801;0.801;1329.609
26;Chubut;V__URP_01_PORC;H__14_01_PORC;Area Urbano PORC;Gas de red PORC;0.844;0.844;1520.441
26;Chubut;H__11_01_PORC;V__INCALCONS_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;-0.870;0.870;-279.917
26;Chubut;P__12_02_PORC;H__19B_02_PORC;No utiliza computadora PORC;Sin computadora PORC;0.867;0.867;460.190
26;Chubut;P__12_02_PORC;H__19B_01_PORC;No utiliza computadora PORC;Con computadora PORC;-0.847;0.847;-449.783
26;Chubut;H__09_01_PORC;V__URP_01_PORC;Red pública PORC;Area Urbano PORC;0.801;0.801;1329.609
26;Chubut;H__09_01_PORC;V__INCALSERV_03_PORC;Red pública PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.818;0.818;-704.200
26;Chubut;H__09_01_PORC;V__URP_03_PORC;Red pública PORC;Area Rural disperso PORC;-0.914;0.914;-1361.639
26;Chubut;V__INCALSERV_03_PORC;H__12_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;A red publica (cloaca) PORC;-0.812;0.812;-811.422
26;Chubut;V__INCALSERV_03_PORC;H__09_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Red pública PORC;-0.818;0.818;-704.200
26;Chubut;V__INCALSERV_03_PORC;H__14_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Gas de red PORC;-0.840;0.840;-784.573
26;Chubut;V__INCALCONS_03_PORC;H__11_01_PORC;Calidad constructiva Insuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.870;0.870;-279.917
26;Chubut;V__INCALCONS_03_PORC;H__11_02_PORC;Calidad constructiva Insuficiente PORC;No tiene cadena y mochila en el baño PORC;0.859;0.859;232.597
26;Chubut;V__INCALCONS_03_PORC;H__05_01_PORC;Calidad constructiva Insuficiente PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.807;0.807;-300.361
26;Chubut;V__INCALCONS_03_PORC;H__08_01_PORC;Calidad constructiva Insuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.823;0.823;-277.416
26;Chubut;P__09_02_PORC;H__19B_02_PORC;Primario PORC;Sin computadora PORC;0.848;0.848;304.062
26;Chubut;P__09_02_PORC;H__19B_01_PORC;Primario PORC;Con computadora PORC;-0.822;0.822;-294.392
26;Chubut;P__01_03_PORC;H__TOTPERS_01_PORC;Hijo(a) / Hijastro(a) PORC;1 persona en el hogar PORC;-0.814;0.814;-180.799
26;Chubut;P__01_03_PORC;H__TOTPERS_05_PORC;Hijo(a) / Hijastro(a) PORC;5 personas en el hogar PORC;0.801;0.801;53.926
26;Chubut;H__11_02_PORC;V__INCALCONS_03_PORC;No tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;0.859;0.859;232.597
26;Chubut;H__05_01_PORC;V__INCALCONS_03_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Insuficiente PORC;-0.807;0.807;-300.361
26;Chubut;H__05_01_PORC;V__INCALCONS_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Satisfactoria PORC;0.866;0.866;481.226
26;Chubut;H__05_01_PORC;V__INMAT_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad 1 PORC;0.869;0.869;455.375
26;Chubut;H__06_06_PORC;V__INMAT_04_PORC;Chapa de cartón PORC;Calidad 4 PORC;0.872;0.872;51.053
